Date,Time,ID,Lat,Lon,Alt,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
27/10/2017,16:27:30,PB2-690Y_S200032_161214,32.17104698,34.81157034,17,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,1,-96,EL,14:ae:db:3d:b1:52,9,-94,varda,c4:12:f5:85:27:c2,1,-93,U2I8L1M0X42,54:64:d9:66:29:ef,11,-92,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-89,TP-LINK-BET,f8:d1:11:ce:e5:e6,4,-89,Helen.,a0:ab:1b:57:cd:42,6,-88,Bezeq Free,62:04:15:60:6a:b6,1,-83,U2I8L1M0X42,7c:b7:33:97:35:f1,1,-82,,,,
27/10/2017,16:27:33,PB2-690Y_S200032_161214,32.17074449,34.81143093,19,home,00:13:d4:0f:f3:ba,1,-97,Shani - Green,54:b8:0a:34:78:d0,6,-94,ben_ami_2.4,c4:04:15:60:6a:b5,1,-89,Shani - Green,54:b8:0a:34:78:90,5,-87,Shani - Green,54:b8:0a:34:78:98,52,-86,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:36,PB2-690Y_S200032_161214,32.17046806,34.81126309,20,stephane,14:cc:20:eb:e7:53,1,-91,rdk,e4:d3:f1:9a:81:60,8,-90,HOTFiber-A53E,7c:b7:33:a1:7e:98,11,-87,RDK,58:b6:33:34:81:a8,1,-84,Guymic,14:ae:db:b7:99:2d,6,-84,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:39,PB2-690Y_S200032_161214,32.17017837,34.81109731,21,HOTBOX-1966,6c:2e:85:fe:da:b8,6,-93,stephane,00:24:2b:cf:13:21,1,-92,mika1,c4:12:f5:fb:c0:3e,1,-90,shlomi,d8:5d:4c:d9:c4:68,1,-90,ronkla2,3c:1e:04:07:2a:fe,6,-84,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:42,PB2-690Y_S200032_161214,32.16989007,34.81096842,22,devolo-0f4,30:d3:2d:37:20:f4,11,-93,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,1,-92,oved-main_2EX,74:da:38:54:b8:1c,6,-90,HOTBOX-2E6E,c0:ac:54:f7:27:42,11,-90,oved-main_2EX,74:da:38:97:66:9d,6,-87,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-85,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,1,-83,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-79,Neeman2.4,20:0c:c8:1d:c8:2b,1,-74,,,,
27/10/2017,16:27:45,PB2-690Y_S200032_161214,32.16957016,34.81081783,18,home,00:13:d4:0f:f3:ba,1,-97,Lili,c4:12:f5:f9:5c:7c,11,-93,BezeqNGN_001489_2.4GHz_1,c0:a0:bb:cb:59:5b,11,-92,  InnovationEndeavors,74:da:38:a9:1c:df,4,-89,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:48,PB2-690Y_S200032_161214,32.16925256,34.81069134,19,stephane,14:cc:20:eb:e7:53,1,-92,rdk,e4:d3:f1:9a:81:60,8,-90,netbox,d0:d4:12:65:19:a2,1,-90,oved-main,74:da:39:54:b8:1d,6,-88,HOTFiber-A53E,7c:b7:33:a1:7e:98,11,-87,dlink-A09C,ac:f1:df:76:a0:9c,11,-87,Liliup,74:da:38:c3:12:45,3,-87,RDK,58:b6:33:34:81:a8,1,-84,Guymic,14:ae:db:b7:99:2d,6,-84,edimax_2.4G_A92417,74:da:38:a9:24:17,2,-78
27/10/2017,16:27:51,PB2-690Y_S200032_161214,32.16893268,34.81056291,20,Home,44:03:a7:e6:11:63,6,-95,spielman,f4:f2:6d:34:56:54,11,-93,forestisthebest,c8:d7:19:da:03:16,1,-93,stephane,00:24:2b:cf:13:21,1,-92,shlomi,d8:5d:4c:d9:c4:68,1,-90,spielman,7c:b7:33:2b:c4:52,11,-89,3Com,00:0f:cb:b5:2e:78,11,-87,SandyAndDanny,d0:0e:d9:26:e8:c5,8,-86,,,,,,,,
27/10/2017,16:27:54,PB2-690Y_S200032_161214,32.16860304,34.81046488,17,KaymeraGuest,00:f6:63:15:58:82,1,-95,devolo-0f4,30:d3:2d:37:20:f4,11,-93,KaymeraDev,00:f6:63:15:58:81,1,-93,kaymeraQA,00:f6:63:15:58:80,1,-93,oved-main_2EX,74:da:38:54:b8:1c,6,-90,HOTBOX-2E6E,c0:ac:54:f7:27:42,11,-90,oved-main_2EX,74:da:38:97:66:9d,6,-87,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-85,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-79,Neeman2.4,20:0c:c8:1d:c8:2b,1,-74
27/10/2017,16:27:57,PB2-690Y_S200032_161214,32.16828928,34.81035666,18,Candan,c0:ff:d4:7b:82:30,1,-96,DIRECT-A3-HP OfficeJet Pro 8710,a0:8c:fd:54:7b:54,11,-94,BezeqNGN_001489_2.4GHz_1,c0:a0:bb:cb:59:5b,11,-92,  InnovationEndeavors,74:da:38:a9:1c:df,4,-89,Lili,c4:12:f5:f9:5c:7c,11,-89,Oberyn Martell,18:d6:c7:fb:1c:0e,8,-77,,,,,,,,,,,,,,,,
27/10/2017,16:28:00,PB2-690Y_S200032_161214,32.16799923,34.81022347,17,,06:8d:db:6e:71:ed,1,-91,netbox,d0:d4:12:65:19:a2,1,-90,oved-main,74:da:39:54:b8:1d,6,-88,dlink-A09C,ac:f1:df:76:a0:9c,11,-87,Liliup,74:da:38:c3:12:45,3,-87,terry_ap,5c:83:8f:33:bd:68,1,-86,edimax_2.4G_A92417,74:da:38:a9:24:17,2,-78,kessel_2,90:ef:68:30:6b:69,5,-75,,,,,,,,
27/10/2017,16:28:03,PB2-690Y_S200032_161214,32.16776437,34.8100792,19,Home,44:03:a7:e6:11:63,6,-95,spielman,f4:f2:6d:34:56:54,11,-93,forestisthebest,c8:d7:19:da:03:16,1,-93,Erez Man,e4:8d:8c:7f:3d:0d,1,-93,yaront-mac,78:9f:70:7b:90:14,6,-93,3Com,00:0f:cb:b5:2e:78,11,-92,SandyAndDanny,d0:0e:d9:26:e8:c5,8,-91,spielman,7c:b7:33:2b:c4:52,11,-89,888Corp,0a:8d:db:6e:71:13,1,-86,888Free,06:8d:db:6e:71:13,1,-85
27/10/2017,16:28:06,PB2-690Y_S200032_161214,32.167615,34.80992403,19,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,6,-91,Guest Neetwork MM,94:f6:65:1b:b2:28,5,-90,888Guest,02:8d:db:6e:71:6d,1,-88,888Free,06:8d:db:6e:71:be,11,-87,island-074FA0,50:a7:33:47:4f:a3,6,-86,Efrat Networks MM,94:f6:65:5b:b2:28,5,-84,ensilo_2.4GH_1,00:30:4f:82:a4:48,11,-83,Mouly,7c:b7:33:2e:76:73,11,-82,,,,,,,,
27/10/2017,16:28:09,PB2-690Y_S200032_161214,32.16758618,34.80986741,19,KaymeraGuest,00:f6:63:15:58:82,1,-95,kaymeraQA,00:f6:63:15:58:80,1,-94,KaymeraDev,00:f6:63:15:58:81,1,-93,888Free,06:8d:db:6e:71:6d,1,-90,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:28:12,PB2-690Y_S200032_161214,32.16759701,34.80985743,21,Candan,c0:ff:d4:7b:82:30,1,-88,888Guest,02:8d:db:6e:71:be,11,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:28:18,PB2-690Y_S200032_161214,32.16762294,34.80983426,20,island-074FA0,50:a7:33:47:4f:a3,6,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:28:30,PB2-690Y_S200032_161214,32.16761512,34.80984451,24,INGENEO,cc:b2:55:e8:4c:e6,6,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:28:36,PB2-690Y_S200032_161214,32.16762841,34.8098606,25,888Corp,0a:8d:db:6e:71:6d,1,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:28:44,PB2-690Y_S200032_161214,32.16764199,34.80983264,34,888Guest,02:8d:db:6e:71:6d,1,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:16:45,NRD90M.1928188_904.2811,32.16766122,34.80988156,39.01806582,BezeqFree,6a:12:f5:f9:5e:71,8,-96,HOTBOX-72B6,7c:03:4c:ba:bf:55,6,-94,tslila,c4:3d:c7:5a:79:1c,11,-93,LANDAU HOME,74:44:01:33:c7:56,1,-93,888Corp,0a:8d:cb:6e:71:6d,44,-93,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,10,-90,Ab,90:8d:78:54:d9:69,10,-90,888Corp,0a:8d:cb:6e:71:be,44,-90,888Corp,0a:8d:cb:6e:71:bf,44,-89,RS_GUEST,ec:08:6b:38:0d:dd,13,-88
27/10/2017,16:17:01,NRD90M.1928188_904.2811,32.16767122,34.80992485,39.29407685,888Free,06:8d:db:6e:71:26,6,-96,888Corp,0a:8d:db:6e:71:26,6,-95,,02:8d:db:6e:71:26,6,-95,Efrat Networks MM,94:f6:65:5b:b2:28,5,-94,KaymeraDev,cc:16:7e:97:1d:91,1,-93,888Guest,02:8d:cb:6e:71:bf,44,-90,888Free,06:8d:cb:6e:71:bf,44,-90,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,6,-86,888Corp,0a:8d:db:6e:71:be,11,-81,888Free,06:8d:db:6e:71:bf,1,-81
27/10/2017,16:18:38,NRD90M.1928188_904.2811,32.16752947,34.80970276,44.78420654,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,6,-95,INGENEO,cc:b2:55:e8:4c:e6,6,-95,iFOREX,f8:d1:11:b1:92:93,13,-90,lavel-2,74:da:38:ae:91:7b,2,-90,Efrat Networks MM,94:f6:65:5b:b2:28,5,-89,888Free,06:8d:cb:6e:71:6d,44,-89,888Guest,02:8d:cb:6e:71:6d,44,-89,Guest Neetwork MM,94:f6:65:1b:b2:28,5,-89,lavel-2,74:da:39:b9:a7:bd,2,-87,888Free,06:8d:db:6e:71:c1,11,-84
27/10/2017,16:18:50,NRD90M.1928188_904.2811,32.16689631,34.80888987,42.95830813,888Corp,0a:8d:db:6e:71:26,6,-97,,06:8d:db:6e:71:be,11,-94,888Corp,0a:8d:db:6e:71:be,11,-90,,02:8d:db:6e:71:be,11,-89,888Guest,02:8d:cb:6e:71:bf,44,-89,888Free,06:8d:cb:6e:71:bf,44,-89,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,6,-88,888Free,06:8d:db:6e:71:bf,1,-87,,,,,,,,
27/10/2017,16:18:53,NRD90M.1928188_904.2811,32.1668827,34.80887933,42.88970818,888Corp,0a:8d:cb:6e:71:6d,44,-95,EL5,14:ae:db:3d:b1:55,48,-94,Maxillent_Guest,a2:6c:ac:60:6c:8b,3,-94,Rainbow Guest,a2:6c:ac:f3:6a:69,5,-93,Maxillent,90:6c:ac:60:6c:8b,3,-93,FlixU,cc:b2:55:e5:ce:f3,6,-93,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,3,-93,HP-Print-b7-LaserJet 300,34:23:87:36:c9:b7,1,-90,888Free,06:8d:db:6e:71:6d,1,-88,Training Room,8e:15:44:ac:d4:e4,6,-88
27/10/2017,16:18:59,NRD90M.1928188_904.2811,32.16690261,34.80859626,41.92228608,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,6,-95,INGENEO,cc:b2:55:e8:4c:e6,6,-95,Efrat Networks MM,94:f6:65:5b:b2:28,5,-89,Guest Neetwork MM,94:f6:65:1b:b2:28,5,-89,lavel-2,74:da:39:b9:a7:bd,2,-87,888Free,06:8d:db:6e:71:c1,11,-84,888Corp,0a:8d:db:6e:71:c1,11,-83,,02:8d:db:6e:71:c1,11,-82,,,,,,,,
27/10/2017,16:19:06,NRD90M.1928188_904.2811,32.1672364,34.80769196,41.09150471,888Corp,0a:8d:cb:6e:71:6d,44,-95,,06:8d:db:6e:71:be,11,-94,EL5,14:ae:db:3d:b1:55,48,-94,Maxillent_Guest,a2:6c:ac:60:6c:8b,3,-94,Rainbow Guest,a2:6c:ac:f3:6a:69,5,-93,Maxillent,90:6c:ac:60:6c:8b,3,-93,FlixU,cc:b2:55:e5:ce:f3,6,-93,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,3,-93,888Corp,0a:8d:db:6e:71:be,11,-90,HP-Print-b7-LaserJet 300,34:23:87:36:c9:b7,1,-90
27/10/2017,16:19:09,NRD90M.1928188_904.2811,32.1673829,34.80724916,41.31395749,INGENEO,cc:b2:55:e8:4c:e6,6,-96,KaymeraDev,00:f6:63:3a:f4:81,1,-96,Rabia,30:b5:c2:bd:52:40,6,-96,Barda,00:78:9e:fa:dc:f4,1,-96,Vexlerar,e4:6f:13:70:97:c4,9,-95,Ester_wifi,84:26:15:eb:2d:b3,11,-95,Home.,a0:ab:1b:62:a7:bc,1,-94,Barda_2,74:da:38:56:ed:e0,1,-93,EL,14:ae:db:3d:b1:52,9,-93,BERTOC-HOT,e0:ce:c3:8a:ad:63,13,-90
27/10/2017,16:19:14,NRD90M.1928188_904.2811,32.16761698,34.80662291,41.28648077,EL5,14:ae:db:3d:b1:55,48,-94,Maxillent_Guest,a2:6c:ac:60:6c:8b,3,-94,Rainbow Guest,a2:6c:ac:f3:6a:69,5,-93,Maxillent,90:6c:ac:60:6c:8b,3,-93,FlixU,cc:b2:55:e5:ce:f3,6,-93,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,3,-93,HP-Print-b7-LaserJet 300,34:23:87:36:c9:b7,1,-90,Training Room,8e:15:44:ac:d4:e4,6,-88,RS_GUEST,ec:08:6b:38:0d:0e,12,-86,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,6,-79
27/10/2017,16:19:20,NRD90M.1928188_904.2811,32.1677801,34.80620001,40.76697715,INGENEO,cc:b2:55:e8:4c:e6,6,-96,KaymeraDev,00:f6:63:3a:f4:81,1,-96,Rabia,30:b5:c2:bd:52:40,6,-96,Barda,00:78:9e:fa:dc:f4,1,-96,Vexlerar,e4:6f:13:70:97:c4,9,-95,Ester_wifi,84:26:15:eb:2d:b3,11,-95,Home.,a0:ab:1b:62:a7:bc,1,-94,Barda_2,74:da:38:56:ed:e0,1,-93,EL,14:ae:db:3d:b1:52,9,-93,BERTOC-HOT,e0:ce:c3:8a:ad:63,13,-90
27/10/2017,16:19:25,NRD90M.1928188_904.2811,32.16781903,34.80613816,40.63295577,shor_Ext,e2:91:f5:b6:ec:a8,11,-94,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,11,-94,Annatel_3372.5,74:da:38:a9:0c:43,44,-90,P-HOME,2c:5d:93:11:60:b8,12,-90,Bezeq Free D02536,72:0c:c8:10:c8:12,1,-89,Heifes,20:0c:c8:10:c8:11,1,-88,,,,,,,,,,,,,,,,
27/10/2017,16:19:40,NRD90M.1928188_904.2811,32.16802036,34.80542431,38.97814493,Home,14:ae:db:53:0c:2d,6,-94,gabriel,90:8d:78:50:6a:12,11,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:43,NRD90M.1928188_904.2811,32.16808221,34.80502513,38.81867711,shor_Ext,e2:91:f5:b6:ec:a8,11,-94,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,11,-94,Annatel_3372.5,74:da:38:a9:0c:43,44,-90,P-HOME,2c:5d:93:11:60:b8,12,-90,Bezeq Free D02536,72:0c:c8:10:c8:12,1,-89,Heifes,20:0c:c8:10:c8:11,1,-88,,,,,,,,,,,,,,,,
27/10/2017,16:19:49,NRD90M.1928188_904.2811,32.1681733,34.8042023,38.62043325,Home,14:ae:db:53:0c:2d,6,-94,gabriel,90:8d:78:50:6a:12,11,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:19:51,NRD90M.1928188_904.2811,32.1682029,34.80396893,38.7175651,shor_Ext,e2:91:f5:b6:ec:a8,11,-94,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,11,-94,Annatel_3372.5,74:da:38:a9:0c:43,44,-90,P-HOME,2c:5d:93:11:60:b8,12,-90,Bezeq Free D02536,72:0c:c8:10:c8:12,1,-89,Heifes,20:0c:c8:10:c8:11,1,-88,,,,,,,,,,,,,,,,
27/10/2017,16:19:56,NRD90M.1928188_904.2811,32.16824863,34.8036164,39.02255412,hagit_2.4,6c:b0:ce:33:a4:d5,1,-96,gella555,00:22:b0:75:7d:eb,6,-94,Bezeq Free,5a:b0:ce:33:a4:d6,1,-94,klara-012,c4:12:f5:fd:d1:94,2,-89,HOT123,c0:ac:54:f6:c5:4b,1,-88,Biana_n,14:ae:db:b2:8e:75,11,-85,,,,,,,,,,,,,,,,
27/10/2017,16:24:39,NRD90M.1928188_904.2811,32.16777937,34.8027711,43.80092584,Yoels,00:8c:54:8b:ec:e1,6,-97,feelhome,c0:ac:54:f7:3f:be,1,-96,TP-LINK_5GHz_BLITZISR,ec:08:6b:a0:d5:97,40,-95,BezeqFree,6a:12:f5:84:50:41,8,-95,Chen,14:ae:db:30:c9:d2,2,-94,DanAccadia,d8:38:fc:25:9d:28,4,-94,dserota,00:1b:9e:7a:43:13,6,-94,,d8:38:fc:67:19:f8,7,-93,PELEG,14:d6:4d:f4:42:d7,6,-93,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,6,-93
27/10/2017,16:24:53,NRD90M.1928188_904.2811,32.16774874,34.80311069,45.76948135,SHURSH,00:22:3f:80:0d:4e,9,-93,Roikhel,9c:d6:43:23:99:91,6,-89,anna2.4,a0:ab:1b:62:76:ac,2,-89,wingate,70:3a:cb:5f:4f:25,6,-89,opus7,c4:12:f5:84:50:40,8,-88,BezeqFree,6a:12:f5:84:50:41,8,-87,HOTBOX-3A94,c0:ac:54:f8:0c:1f,11,-85,klara-012,c4:12:f5:fd:d1:94,2,-83,,,,,,,,
27/10/2017,16:25:06,NRD90M.1928188_904.2811,32.16812438,34.804043,47.61759928,Yoels,00:8c:54:8b:ec:e1,6,-97,Yafim,14:ae:db:32:13:d2,5,-96,dserota,00:1b:9e:7a:43:13,6,-94,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,6,-94,bz46564990,48:ee:0c:3a:19:c7,10,-89,99556880,10:0d:7f:99:bd:b2,11,-88,hagit_2.4,6c:b0:ce:33:a4:d5,1,-83,Bezeq Free,5a:b0:ce:33:a4:d6,1,-81,,,,,,,,
27/10/2017,16:25:09,NRD90M.1928188_904.2811,32.16807013,34.8045183,47.55899914,shlomo1,00:8c:54:8f:59:51,6,-99,Murad1,f8:d1:11:75:25:64,1,-95,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,8,-95,yves,00:90:8f:39:38:60,8,-94,ida,c0:c1:c0:ce:4d:06,11,-94,SHURSH,00:22:3f:80:0d:4e,9,-93,Home2,ac:f1:df:9d:f7:91,11,-90,Roikhel,9c:d6:43:23:99:91,6,-89,anna2.4,a0:ab:1b:62:76:ac,2,-89,wingate,70:3a:cb:5f:4f:25,6,-89
27/10/2017,16:25:10,NRD90M.1928188_904.2811,32.16804886,34.80467787,47.55695245,gella555,00:22:b0:75:7d:eb,6,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:25:13,NRD90M.1928188_904.2811,32.16799658,34.80512463,47.48844674,Yafim,14:ae:db:32:13:d2,5,-96,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,6,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:25:17,NRD90M.1928188_904.2811,32.167913,34.8055402,47.31571053,shlomo1,00:8c:54:8f:59:51,6,-99,Murad1,f8:d1:11:75:25:64,1,-95,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,8,-95,yves,00:90:8f:39:38:60,8,-94,ida,c0:c1:c0:ce:4d:06,11,-94,SHURSH,00:22:3f:80:0d:4e,9,-93,Home2,ac:f1:df:9d:f7:91,11,-90,Roikhel,9c:d6:43:23:99:91,6,-89,anna2.4,a0:ab:1b:62:76:ac,2,-89,wingate,70:3a:cb:5f:4f:25,6,-89
27/10/2017,16:25:21,NRD90M.1928188_904.2811,32.16782941,34.80573634,47.01517832,gella555,00:22:b0:75:7d:eb,6,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:25:25,NRD90M.1928188_904.2811,32.16772759,34.80592762,46.9910247,shor_Ext,e2:91:f5:b6:ec:a8,11,-95,Home,14:ae:db:53:0c:2d,6,-93,Annatel_3372,74:da:38:a9:0c:3e,2,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:25:39,NRD90M.1928188_904.2811,32.16894198,34.80626418,47.63028681,shlomo1,00:8c:54:8f:59:51,6,-99,Murad1,f8:d1:11:75:25:64,1,-95,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,8,-95,shor_Ext,e2:91:f5:b6:ec:a8,11,-95,yves,00:90:8f:39:38:60,8,-94,ida,c0:c1:c0:ce:4d:06,11,-94,Home,14:ae:db:53:0c:2d,6,-93,Home2,ac:f1:df:9d:f7:91,11,-90,Annatel_3372,74:da:38:a9:0c:3e,2,-86,,,,
27/10/2017,16:25:41,NRD90M.1928188_904.2811,32.16915802,34.80631908,48.02236182,gattegnio,ec:08:6b:67:fc:c5,6,-96,daniellalovecat-2.4,3c:1e:04:05:cc:6a,7,-95,melsara,10:0d:7f:86:a4:42,11,-85,Melinek,14:ae:db:45:27:5d,11,-67,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:25:49,NRD90M.1928188_904.2811,32.16997016,34.80660032,49.19520573,shor_Ext,e2:91:f5:b6:ec:a8,11,-95,Home,14:ae:db:53:0c:2d,6,-93,Annatel_3372,74:da:38:a9:0c:3e,2,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:25:51,NRD90M.1928188_904.2811,32.17019433,34.80668251,49.17847833,gattegnio,ec:08:6b:67:fc:c5,6,-96,daniellalovecat-2.4,3c:1e:04:05:cc:6a,7,-95,melsara,10:0d:7f:86:a4:42,11,-85,Melinek,14:ae:db:45:27:5d,11,-67,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:25:57,NRD90M.1928188_904.2811,32.1707397,34.80695288,49.71763453,upstairs,d4:6e:0e:cf:bc:ca,6,-90,Bezeq Free,52:f1:df:a0:70:ea,6,-86,rojavi2017,00:1d:aa:0f:59:f0,11,-84,rojavi_EXT,d4:6e:0e:3c:2f:99,11,-84,rojavi,00:50:7f:f1:18:64,11,-69,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:26:03,NRD90M.1928188_904.2811,32.17131765,34.80719155,50.78873523,gattegnio,ec:08:6b:67:fc:c5,6,-96,daniellalovecat-2.4,3c:1e:04:05:cc:6a,7,-95,melsara,10:0d:7f:86:a4:42,11,-85,Melinek,14:ae:db:45:27:5d,11,-67,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:26:09,NRD90M.1928188_904.2811,32.17189057,34.80746255,51.12442569,upstairs,d4:6e:0e:cf:bc:ca,6,-90,Bezeq Free,52:f1:df:a0:70:ea,6,-86,rojavi2017,00:1d:aa:0f:59:f0,11,-84,rojavi_EXT,d4:6e:0e:3c:2f:99,11,-84,rojavi,00:50:7f:f1:18:64,11,-69,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:41,NRD90M.1928188_904.2811,32.16989918,34.81095582,45.36091304,edimax_2.4G_A92417,74:da:38:a9:24:17,2,-96,HOTFiber-C5F0,08:6a:0a:57:c1:72,11,-95,alexrath,48:ee:0c:3d:1d:6c,8,-94,oved-main_2EX,74:da:38:97:66:9d,6,-94,  InnovationEndeavors,74:da:38:a9:1c:df,4,-94,HOTBOX-D7AA,00:78:9e:fa:b1:de,1,-93,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-93,upstairs,d4:6e:0e:cf:bc:ca,6,-90,anino_5,90:8d:78:51:9f:57,48,-90,BezeqFree,06:ae:db:4c:d1:55,10,-90
27/10/2017,16:27:43,NRD90M.1928188_904.2811,32.16970897,34.81087909,45.56186003,oved-main,74:da:39:54:b8:1d,6,-96,bait,10:be:f5:3f:b2:ce,7,-93,HOTBOX6,d8:fb:5e:17:62:4d,13,-90,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,1,-85,oved-main_2EX,74:da:38:97:66:9d,6,-79,oved-main,74:da:3a:97:66:9e,6,-77,,,,,,,,,,,,,,,,
27/10/2017,16:27:51,NRD90M.1928188_904.2811,32.16888419,34.81057832,45.10271019,edimax_2.4G_A92417,74:da:38:a9:24:17,2,-96,  InnovationEndeavors,74:da:38:a9:1c:df,4,-94,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-93,Neeman2.4,20:0c:c8:1d:c8:2b,1,-87,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-86,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:27:53,NRD90M.1928188_904.2811,32.16869113,34.8105071,44.48972064,oved-main,74:da:39:54:b8:1d,6,-96,bait,10:be:f5:3f:b2:ce,7,-93,HOTBOX6,d8:fb:5e:17:62:4d,13,-90,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,1,-85,oved-main_2EX,74:da:38:97:66:9d,6,-79,oved-main,74:da:3a:97:66:9e,6,-77,,,,,,,,,,,,,,,,
27/10/2017,16:27:58,NRD90M.1928188_904.2811,32.16818036,34.81026983,44.16976606,terryk,28:c6:8e:37:50:14,11,-96,terry_ap,5c:83:8f:33:bd:68,1,-94,Oberyn Martell,18:d6:c7:fb:1c:0e,8,-89,Levy,f8:ab:05:47:3f:d0,10,-87,kessel_2,90:ef:68:30:6b:69,5,-86,BARON WIFI 2.4,60:e3:27:bf:a1:a5,11,-77,,,,,,,,,,,,,,,,
27/10/2017,16:28:03,NRD90M.1928188_904.2811,32.16778361,34.8100322,43.75402472,edimax_2.4G_A92417,74:da:38:a9:24:17,2,-96,  InnovationEndeavors,74:da:38:a9:1c:df,4,-94,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-93,Neeman2.4,20:0c:c8:1d:c8:2b,1,-87,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-86,,,,,,,,,,,,,,,,,,,,
27/10/2017,16:28:07,NRD90M.1928188_904.2811,32.16765491,34.80990526,43.51845961,oved-main,74:da:39:54:b8:1d,6,-96,bait,10:be:f5:3f:b2:ce,7,-93,HOTBOX6,d8:fb:5e:17:62:4d,13,-90,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,1,-85,oved-main_2EX,74:da:38:97:66:9d,6,-79,oved-main,74:da:3a:97:66:9e,6,-77,,,,,,,,,,,,,,,,
27/10/2017,16:35:33,ONEPLUS A3003_28_171012,32.16761004,34.80986899,20,CArgentina,30:b5:c2:bd:55:32,2,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
